_id,event_time,symbol,trade_id,price,quantity,buyer_order_id,seller_order_id,trade_time,side
ObjectId("5b51873b2c3f9006d8b267af"),1532069688853,XLMBTC,11675965,0.00003859,52,37773917,37773889,1532069688849,buy
ObjectId("5b51873b2c3f9006d8b267b0"),1532069688859,XLMBTC,11675966,0.00003859,92,37773918,37773889,1532069688855,buy
ObjectId("5b51873b2c3f9006d8b267b1"),1532069688988,XLMBTC,11675967,0.00003849,77,37773912,37773919,1532069688985,sell
ObjectId("5b5187432c3f9006d8b267b2"),1532069697685,XLMBTC,11675968,0.00003853,200,37773959,37773957,1532069697681,buy
ObjectId("5b5187472c3f9006d8b267b3"),1532069701634,XLMBTC,11675969,0.00003852,77,37773971,37773961,1532069701630,buy
ObjectId("5b5187472c3f9006d8b267b4"),1532069701634,XLMBTC,11675970,0.00003852,1603,37773971,37773966,1532069701630,buy
ObjectId("5b5187472c3f9006d8b267b5"),1532069701634,XLMBTC,11675971,0.00003855,39,37773971,37773947,1532069701630,buy
ObjectId("5b5187472c3f9006d8b267b6"),1532069701634,XLMBTC,11675972,0.00003855,200,37773971,37773953,1532069701630,buy
ObjectId("5b5187472c3f9006d8b267b7"),1532069701634,XLMBTC,11675973,0.00003858,81,37773971,37773930,1532069701630,buy
ObjectId("5b5187482c3f9006d8b267b8"),1532069701940,XLMBTC,11675974,0.00003856,268,37773976,37773977,1532069701935,sell
ObjectId("5b5187482c3f9006d8b267b9"),1532069701944,XLMBTC,11675975,0.00003847,268,37773973,37773980,1532069701939,sell
ObjectId("5b5187492c3f9006d8b267ba"),1532069702825,XLMBTC,11675976,0.00003848,78,37773982,37773984,1532069702821,sell
ObjectId("5b5187492c3f9006d8b267bb"),1532069703203,XLMBTC,11675977,0.00003847,294,37773983,37773990,1532069703198,sell
ObjectId("5b51874a2c3f9006d8b267bc"),1532069704387,XLMBTC,11675978,0.00003848,56,37773992,37773999,1532069704382,sell
ObjectId("5b51874b2c3f9006d8b267bd"),1532069705239,XLMBTC,11675979,0.00003851,45,37774004,37774002,1532069705235,buy
ObjectId("5b51874c2c3f9006d8b267be"),1532069706573,XLMBTC,11675980,0.00003851,223,37774013,37774002,1532069706569,buy
ObjectId("5b51874c2c3f9006d8b267bf"),1532069706573,XLMBTC,11675981,0.00003851,36,37774013,37774003,1532069706569,buy
ObjectId("5b51874c2c3f9006d8b267c0"),1532069706680,XLMBTC,11675982,0.00003847,1409,37774007,37774014,1532069706677,sell
ObjectId("5b51874d2c3f9006d8b267c1"),1532069707147,XLMBTC,11675983,0.00003851,258,37774018,37774003,1532069707144,buy
ObjectId("5b51874d2c3f9006d8b267c2"),1532069707147,XLMBTC,11675984,0.00003852,79,37774018,37774001,1532069707144,buy
ObjectId("5b51874e2c3f9006d8b267c3"),1532069708499,XLMBTC,11675985,0.00003852,2,37774024,37774001,1532069708495,buy
ObjectId("5b51874e2c3f9006d8b267c4"),1532069708499,XLMBTC,11675986,0.00003853,257,37774024,37774008,1532069708495,buy
ObjectId("5b51874f2c3f9006d8b267c5"),1532069708837,XLMBTC,11675987,0.0000385,1119,37774016,37774026,1532069708834,sell
ObjectId("5b51874f2c3f9006d8b267c6"),1532069709300,XLMBTC,11675988,0.00003853,160,37774028,37774008,1532069709297,buy
ObjectId("5b51874f2c3f9006d8b267c7"),1532069709300,XLMBTC,11675989,0.00003853,56,37774028,37774012,1532069709297,buy
ObjectId("5b51874f2c3f9006d8b267c8"),1532069709433,XLMBTC,11675990,0.00003851,77,37774027,37774029,1532069709430,sell
ObjectId("5b51874f2c3f9006d8b267c9"),1532069709590,XLMBTC,11675991,0.00003856,259,37774032,37773989,1532069709586,buy
ObjectId("5b5187502c3f9006d8b267ca"),1532069710087,XLMBTC,11675992,0.00003856,241,37774036,37773989,1532069710084,buy
ObjectId("5b5187502c3f9006d8b267cb"),1532069710087,XLMBTC,11675993,0.00003856,18,37774036,37773991,1532069710084,buy
ObjectId("5b5187502c3f9006d8b267cc"),1532069710338,XLMBTC,11675994,0.00003856,60,37774038,37773991,1532069710334,buy
ObjectId("5b5187502c3f9006d8b267cd"),1532069710338,XLMBTC,11675995,0.00003856,199,37774038,37773998,1532069710334,buy
ObjectId("5b5187522c3f9006d8b267ce"),1532069712150,XLMBTC,11675996,0.00003855,210,37774047,37774041,1532069712147,buy
ObjectId("5b5187522c3f9006d8b267cf"),1532069712150,XLMBTC,11675997,0.00003856,49,37774047,37773998,1532069712147,buy
ObjectId("5b5187572c3f9006d8b267d0"),1532069717603,XLMBTC,11675998,0.00003855,225,37774073,37774061,1532069717601,buy
ObjectId("5b5187582c3f9006d8b267d1"),1532069718015,XLMBTC,11675999,0.00003855,160,37774075,37774061,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d2"),1532069718015,XLMBTC,11676000,0.00003855,1086,37774075,37774062,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d3"),1532069718015,XLMBTC,11676001,0.00003856,252,37774075,37773998,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d4"),1532069718015,XLMBTC,11676002,0.00003856,495,37774075,37774010,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d5"),1532069718015,XLMBTC,11676003,0.00003856,493,37774075,37774015,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d6"),1532069718015,XLMBTC,11676004,0.00003856,493,37774075,37774021,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d7"),1532069718015,XLMBTC,11676005,0.00003856,804,37774075,37774043,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d8"),1532069718015,XLMBTC,11676006,0.0000386,911,37774075,37773846,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267d9"),1532069718015,XLMBTC,11676007,0.00003862,28,37774075,37773739,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267da"),1532069718015,XLMBTC,11676008,0.00003863,140,37774075,37773791,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267db"),1532069718015,XLMBTC,11676009,0.00003864,141,37774075,37772829,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267dc"),1532069718015,XLMBTC,11676010,0.00003864,205,37774075,37773326,1532069718010,buy
ObjectId("5b5187582c3f9006d8b267dd"),1532069718015,XLMBTC,11676011,0.00003864,1792,37774075,37773962,1532069718010,buy
ObjectId("5b51875b2c3f9006d8b267de"),1532069721352,XLMBTC,11676012,0.00003856,69,37774087,37774098,1532069721349,sell
ObjectId("5b51875c2c3f9006d8b267df"),1532069721893,XLMBTC,11676013,0.00003855,946,37774085,37774102,1532069721890,sell
ObjectId("5b51875c2c3f9006d8b267e0"),1532069721893,XLMBTC,11676014,0.00003855,200,37774100,37774102,1532069721890,sell
ObjectId("5b51875d2c3f9006d8b267e1"),1532069723262,XLMBTC,11676015,0.00003855,564,37774108,37774102,1532069723258,buy
ObjectId("5b51875d2c3f9006d8b267e2"),1532069723262,XLMBTC,11676016,0.00003856,931,37774108,37774098,1532069723258,buy
ObjectId("5b51875d2c3f9006d8b267e3"),1532069723262,XLMBTC,11676017,0.00003857,69,37774108,37774107,1532069723258,buy
ObjectId("5b51875d2c3f9006d8b267e4"),1532069723262,XLMBTC,11676018,0.00003859,436,37774108,37774096,1532069723258,buy
ObjectId("5b51875d2c3f9006d8b267e5"),1532069723696,XLMBTC,11676019,0.00003859,259,37774109,37774096,1532069723690,buy
ObjectId("5b51875e2c3f9006d8b267e6"),1532069724550,XLMBTC,11676020,0.00003855,413,37774116,37774115,1532069724546,buy
ObjectId("5b51875e2c3f9006d8b267e7"),1532069724564,XLMBTC,11676021,0.00003859,780,37774117,37774096,1532069724561,buy
ObjectId("5b51875e2c3f9006d8b267e8"),1532069724565,XLMBTC,11676022,0.00003859,376,37774117,37774097,1532069724561,buy
ObjectId("5b51875e2c3f9006d8b267e9"),1532069724733,XLMBTC,11676023,0.0000386,1335,37774121,37774099,1532069724728,buy
ObjectId("5b51875e2c3f9006d8b267ea"),1532069724733,XLMBTC,11676024,0.00003864,4674,37774121,37773962,1532069724728,buy
ObjectId("5b51875e2c3f9006d8b267eb"),1532069724733,XLMBTC,11676025,0.00003866,38,37774121,37773221,1532069724728,buy
ObjectId("5b51875e2c3f9006d8b267ec"),1532069724733,XLMBTC,11676026,0.00003866,953,37774121,37773714,1532069724728,buy
ObjectId("5b5187602c3f9006d8b267ed"),1532069726181,XLMBTC,11676027,0.00003864,259,37774139,37774129,1532069726177,buy
ObjectId("5b5187602c3f9006d8b267ee"),1532069726739,XLMBTC,11676028,0.00003864,1407,37774142,37774129,1532069726736,buy
ObjectId("5b5187602c3f9006d8b267ef"),1532069726739,XLMBTC,11676029,0.00003864,593,37774142,37774130,1532069726736,buy
ObjectId("5b5187612c3f9006d8b267f0"),1532069727395,XLMBTC,11676030,0.00003857,69,37774133,37774146,1532069727391,sell
ObjectId("5b5187612c3f9006d8b267f1"),1532069727395,XLMBTC,11676031,0.00003856,331,37774128,37774146,1532069727391,sell
ObjectId("5b5187662c3f9006d8b267f2"),1532069731861,XLMBTC,11676032,0.00003857,98,37774167,37774170,1532069731857,sell
ObjectId("5b5187662c3f9006d8b267f3"),1532069731861,XLMBTC,11676033,0.00003856,162,37774128,37774170,1532069731857,sell
ObjectId("5b51876d2c3f9006d8b267f4"),1532069738861,XLMBTC,11676034,0.00003857,3397,37774190,37774189,1532069738859,buy
ObjectId("5b51876d2c3f9006d8b267f5"),1532069738883,XLMBTC,11676035,0.00003858,1915,37774191,37774179,1532069738879,buy
ObjectId("5b51876d2c3f9006d8b267f6"),1532069738909,XLMBTC,11676036,0.00003858,1452,37774192,37774180,1532069738905,buy
ObjectId("5b51876d2c3f9006d8b267f7"),1532069739549,XLMBTC,11676037,0.00003856,77,37774128,37774193,1532069739547,sell
ObjectId("5b5187762c3f9006d8b267f8"),1532069748593,XLMBTC,11676038,0.00003859,4440,37774226,37774218,1532069748589,buy
ObjectId("5b5187762c3f9006d8b267f9"),1532069748593,XLMBTC,11676039,0.00003859,1552,37774226,37774221,1532069748589,buy
ObjectId("5b5187762c3f9006d8b267fa"),1532069748593,XLMBTC,11676040,0.00003859,1008,37774226,37774223,1532069748589,buy
ObjectId("5b5187782c3f9006d8b267fb"),1532069749608,XLMBTC,11676041,0.00003857,650,37774224,37774230,1532069749604,sell
ObjectId("5b5187782c3f9006d8b267fc"),1532069749957,XLMBTC,11676042,0.00003858,2853,37774236,37774228,1532069749954,buy
ObjectId("5b5187782c3f9006d8b267fd"),1532069749957,XLMBTC,11676043,0.00003858,4147,37774236,37774229,1532069749954,buy
ObjectId("5b5187782c3f9006d8b267fe"),1532069750021,XLMBTC,11676044,0.00003857,850,37774224,37774240,1532069750017,sell
ObjectId("5b51877a2c3f9006d8b267ff"),1532069752279,XLMBTC,11676045,0.00003858,52,37774246,37774229,1532069752276,buy
ObjectId("5b51877a2c3f9006d8b26800"),1532069752279,XLMBTC,11676046,0.00003858,850,37774246,37774231,1532069752276,buy
ObjectId("5b5187812c3f9006d8b26801"),1532069759642,XLMBTC,11676047,0.0000386,213,37774275,37774274,1532069759638,buy
ObjectId("5b5187812c3f9006d8b26802"),1532069759659,XLMBTC,11676048,0.00003862,72,37774277,37774276,1532069759655,buy
ObjectId("5b5187822c3f9006d8b26803"),1532069760449,XLMBTC,11676049,0.00003857,162,37774250,37774278,1532069760446,sell
ObjectId("5b5187892c3f9006d8b26804"),1532069766932,XLMBTC,11676050,0.0000386,52,37774303,37774293,1532069766928,buy
ObjectId("5b5187892c3f9006d8b26805"),1532069766932,XLMBTC,11676051,0.00003864,69,37774303,37774259,1532069766928,buy
ObjectId("5b5187892c3f9006d8b26806"),1532069766932,XLMBTC,11676052,0.00003867,33,37774303,37773459,1532069766928,buy
ObjectId("5b51878a2c3f9006d8b26807"),1532069768710,XLMBTC,11676053,0.00003862,200,37774311,37774308,1532069768708,buy
ObjectId("5b51878c2c3f9006d8b26808"),1532069770402,XLMBTC,11676054,0.0000386,60,37774304,37774319,1532069770399,sell
ObjectId("5b51878c2c3f9006d8b26809"),1532069770402,XLMBTC,11676055,0.0000386,72,37774313,37774319,1532069770399,sell
ObjectId("5b51878f2c3f9006d8b2680a"),1532069772858,XLMBTC,11676056,0.00003862,60,37774328,37774308,1532069772854,buy
ObjectId("5b5187912c3f9006d8b2680b"),1532069775003,XLMBTC,11676057,0.00003857,1319,37774250,37774331,1532069775000,sell
ObjectId("5b5187912c3f9006d8b2680c"),1532069775581,XLMBTC,11676058,0.00003861,127,37774332,37774330,1532069775578,buy
ObjectId("5b5187942c3f9006d8b2680d"),1532069777846,XLMBTC,11676059,0.00003861,166,37774340,37774330,1532069777843,buy
ObjectId("5b5187952c3f9006d8b2680e"),1532069779043,XLMBTC,11676060,0.00003861,127,37774340,37774347,1532069779041,sell
ObjectId("5b5187952c3f9006d8b2680f"),1532069779043,XLMBTC,11676061,0.00003857,119,37774250,37774347,1532069779041,sell
ObjectId("5b5187952c3f9006d8b26810"),1532069779059,XLMBTC,11676062,0.00003862,239,37774348,37774308,1532069779056,buy
ObjectId("5b5187952c3f9006d8b26811"),1532069779188,XLMBTC,11676063,0.00003857,1,37774250,37774349,1532069779184,sell
ObjectId("5b5187962c3f9006d8b26812"),1532069780411,XLMBTC,11676064,0.00003858,300,37774352,37774358,1532069780404,sell
ObjectId("5b5187982c3f9006d8b26813"),1532069782432,XLMBTC,11676065,0.00003858,71,37774359,37774364,1532069782428,sell
ObjectId("5b51879c2c3f9006d8b26814"),1532069786098,XLMBTC,11676066,0.00003857,49,37774250,37774379,1532069786094,sell
ObjectId("5b5187a12c3f9006d8b26815"),1532069791777,XLMBTC,11676067,0.00003859,300,37774403,37774377,1532069791771,buy
ObjectId("5b5187a12c3f9006d8b26816"),1532069791777,XLMBTC,11676068,0.00003859,1500,37774403,37774395,1532069791771,buy
ObjectId("5b5187a12c3f9006d8b26817"),1532069791777,XLMBTC,11676069,0.0000386,200,37774403,37774380,1532069791771,buy
ObjectId("5b5187a62c3f9006d8b26818"),1532069795949,XLMBTC,11676070,0.00003857,79,37774250,37774411,1532069795945,sell
ObjectId("5b5187a82c3f9006d8b26819"),1532069798641,XLMBTC,11676071,0.00003859,963,37774420,37774408,1532069798637,buy
ObjectId("5b5187a82c3f9006d8b2681a"),1532069798657,XLMBTC,11676072,0.00003859,365,37774421,37774409,1532069798654,buy
ObjectId("5b5187a92c3f9006d8b2681b"),1532069799483,XLMBTC,11676073,0.00003857,169,37774250,37774424,1532069799481,sell
ObjectId("5b5187b02c3f9006d8b2681c"),1532069806672,XLMBTC,11676074,0.0000386,190,37774439,37774380,1532069806669,buy
ObjectId("5b5187b12c3f9006d8b2681d"),1532069807332,XLMBTC,11676075,0.0000386,1001,37774442,37774380,1532069807329,buy
ObjectId("5b5187b12c3f9006d8b2681e"),1532069807332,XLMBTC,11676076,0.00003861,999,37774442,37774381,1532069807329,buy
ObjectId("5b5187b52c3f9006d8b2681f"),1532069810858,XLMBTC,11676077,0.00003858,554,37774451,37774450,1532069810855,buy
ObjectId("5b5187b52c3f9006d8b26820"),1532069810873,XLMBTC,11676078,0.0000386,224,37774452,37774443,1532069810871,buy
ObjectId("5b5187b52c3f9006d8b26821"),1532069810937,XLMBTC,11676079,0.00003857,169,37774250,37774453,1532069810935,sell
ObjectId("5b5187b72c3f9006d8b26822"),1532069813545,XLMBTC,11676080,0.00003861,200,37774458,37774381,1532069813543,buy
ObjectId("5b5187b92c3f9006d8b26823"),1532069815813,XLMBTC,11676081,0.00003861,11,37774461,37774381,1532069815810,buy
ObjectId("5b5187ba2c3f9006d8b26824"),1532069815839,XLMBTC,11676082,0.00003861,10,37774462,37774381,1532069815834,buy
ObjectId("5b5187bd2c3f9006d8b26825"),1532069818830,XLMBTC,11676083,0.0000386,1,37774472,37774463,1532069818826,buy
ObjectId("5b5187bd2c3f9006d8b26826"),1532069819450,XLMBTC,11676084,0.0000386,360,37774475,37774463,1532069819446,buy
ObjectId("5b5187be2c3f9006d8b26827"),1532069820295,XLMBTC,11676085,0.0000386,1583,37774476,37774463,1532069820282,buy
ObjectId("5b5187be2c3f9006d8b26828"),1532069820295,XLMBTC,11676086,0.0000386,361,37774476,37774464,1532069820282,buy
ObjectId("5b5187be2c3f9006d8b26829"),1532069820304,XLMBTC,11676087,0.0000386,2075,37774477,37774464,1532069820300,buy
ObjectId("5b5187bf2c3f9006d8b2682a"),1532069821504,XLMBTC,11676088,0.00003861,670,37774481,37774381,1532069821501,buy
ObjectId("5b5187c02c3f9006d8b2682b"),1532069822412,XLMBTC,11676089,0.0000386,250,37774477,37774483,1532069822408,sell
ObjectId("5b5187c02c3f9006d8b2682c"),1532069822773,XLMBTC,11676090,0.0000386,111,37774477,37774484,1532069822770,sell
ObjectId("5b5187c52c3f9006d8b2682d"),1532069827378,XLMBTC,11676091,0.00003859,165,37774470,37774503,1532069827376,sell
ObjectId("5b5187c62c3f9006d8b2682e"),1532069828566,XLMBTC,11676092,0.0000386,190,37774506,37774484,1532069828562,buy
ObjectId("5b5187c92c3f9006d8b2682f"),1532069831023,XLMBTC,11676093,0.00003861,119,37774512,37774381,1532069831020,buy
ObjectId("5b5187c92c3f9006d8b26830"),1532069831804,XLMBTC,11676094,0.0000386,75,37774506,37774515,1532069831800,sell
ObjectId("5b5187ce2c3f9006d8b26831"),1532069835996,XLMBTC,11676095,0.00003861,36,37774529,37774381,1532069835992,buy
ObjectId("5b5187ce2c3f9006d8b26832"),1532069835996,XLMBTC,11676096,0.00003861,8,37774529,37774491,1532069835992,buy
ObjectId("5b5187d62c3f9006d8b26833"),1532069844260,XLMBTC,11676097,0.0000386,165,37774536,37774545,1532069844256,sell
ObjectId("5b5187d72c3f9006d8b26834"),1532069845445,XLMBTC,11676098,0.0000386,135,37774536,37774547,1532069845441,sell
ObjectId("5b5187d72c3f9006d8b26835"),1532069845446,XLMBTC,11676099,0.0000386,1500,37774537,37774547,1532069845441,sell
ObjectId("5b5187da2c3f9006d8b26836"),1532069848708,XLMBTC,11676100,0.0000386,1347,37774557,37774547,1532069848705,buy
ObjectId("5b5187dc2c3f9006d8b26837"),1532069850812,XLMBTC,11676101,0.00003858,420,37774556,37774564,1532069850809,sell
ObjectId("5b5187dd2c3f9006d8b26838"),1532069851175,XLMBTC,11676102,0.0000386,365,37774566,37774554,1532069851172,buy
ObjectId("5b5187dd2c3f9006d8b26839"),1532069851175,XLMBTC,11676103,0.0000386,1635,37774566,37774561,1532069851172,buy
ObjectId("5b5187df2c3f9006d8b2683a"),1532069853689,XLMBTC,11676104,0.0000386,849,37774574,37774561,1532069853685,buy
ObjectId("5b5187df2c3f9006d8b2683b"),1532069853689,XLMBTC,11676105,0.00003861,1651,37774574,37774491,1532069853685,buy
ObjectId("5b5187e52c3f9006d8b2683c"),1532069859263,XLMBTC,11676106,0.00003858,4152,37774588,37774587,1532069859259,buy
ObjectId("5b5187e52c3f9006d8b2683d"),1532069859278,XLMBTC,11676107,0.0000386,640,37774589,37774576,1532069859274,buy
ObjectId("5b5187e52c3f9006d8b2683e"),1532069859303,XLMBTC,11676108,0.0000386,1941,37774590,37774577,1532069859300,buy
ObjectId("5b5187e62c3f9006d8b2683f"),1532069860705,XLMBTC,11676109,0.00003861,3623,37774594,37774491,1532069860701,buy
ObjectId("5b5187e92c3f9006d8b26840"),1532069863346,XLMBTC,11676110,0.0000386,746,37774598,37774597,1532069863342,buy
ObjectId("5b5187ea2c3f9006d8b26841"),1532069864734,XLMBTC,11676111,0.00003857,1498,37774457,37774601,1532069864731,sell
ObjectId("5b5187ea2c3f9006d8b26842"),1532069864734,XLMBTC,11676112,0.00003857,33,37774467,37774601,1532069864731,sell
ObjectId("5b5187ea2c3f9006d8b26843"),1532069864750,XLMBTC,11676113,0.00003857,259,37774602,37774601,1532069864746,buy
ObjectId("5b5187eb2c3f9006d8b26844"),1532069865333,XLMBTC,11676114,0.00003857,13736,37774603,37774601,1532069865329,buy
ObjectId("5b5187ed2c3f9006d8b26845"),1532069867734,XLMBTC,11676115,0.00003858,750,37774604,37774611,1532069867730,sell
ObjectId("5b5187ee2c3f9006d8b26846"),1532069868284,XLMBTC,11676116,0.00003861,200,37774613,37774491,1532069868280,buy
ObjectId("5b5187ef2c3f9006d8b26847"),1532069868959,XLMBTC,11676117,0.00003861,140,37774614,37774491,1532069868955,buy
ObjectId("5b5187ef2c3f9006d8b26848"),1532069868959,XLMBTC,11676118,0.00003861,500,37774614,37774521,1532069868955,buy
ObjectId("5b5187ef2c3f9006d8b26849"),1532069868959,XLMBTC,11676119,0.00003861,987,37774614,37774544,1532069868955,buy
ObjectId("5b5187f02c3f9006d8b2684a"),1532069870359,XLMBTC,11676120,0.00003861,52,37774618,37774544,1532069870355,buy
ObjectId("5b5187f02c3f9006d8b2684b"),1532069870650,XLMBTC,11676121,0.00003863,210,37774619,37774608,1532069870645,buy
ObjectId("5b5187f02c3f9006d8b2684c"),1532069870650,XLMBTC,11676122,0.00003864,699,37774619,37774539,1532069870645,buy
ObjectId("5b5187f02c3f9006d8b2684d"),1532069870650,XLMBTC,11676123,0.00003864,51,37774619,37774617,1532069870645,buy
ObjectId("5b5187f22c3f9006d8b2684e"),1532069872326,XLMBTC,11676124,0.0000386,109,37774627,37774629,1532069872323,sell
ObjectId("5b5187f42c3f9006d8b2684f"),1532069874092,XLMBTC,11676125,0.00003868,73,37774636,37774635,1532069874088,buy
ObjectId("5b5187f62c3f9006d8b26850"),1532069875884,XLMBTC,11676126,0.0000386,41,37774644,37774649,1532069875878,sell
ObjectId("5b5187f62c3f9006d8b26851"),1532069875884,XLMBTC,11676127,0.00003859,1666,37774639,37774649,1532069875878,sell
ObjectId("5b5187f62c3f9006d8b26852"),1532069875884,XLMBTC,11676128,0.00003859,1286,37774640,37774649,1532069875878,sell
ObjectId("5b5187f72c3f9006d8b26853"),1532069877300,XLMBTC,11676129,0.00003859,114,37774640,37774656,1532069877297,sell
ObjectId("5b5187f72c3f9006d8b26854"),1532069877300,XLMBTC,11676130,0.00003858,2243,37774604,37774656,1532069877297,sell
ObjectId("5b5187f72c3f9006d8b26855"),1532069877407,XLMBTC,11676131,0.00003857,1472,37774657,37774658,1532069877403,sell
ObjectId("5b5187f72c3f9006d8b26856"),1532069877414,XLMBTC,11676132,0.00003857,1363,37774659,37774658,1532069877411,buy
ObjectId("5b5187f72c3f9006d8b26857"),1532069877414,XLMBTC,11676133,0.00003857,1382,37774660,37774658,1532069877412,buy
ObjectId("5b5187f82c3f9006d8b26858"),1532069878436,XLMBTC,11676134,0.00003864,97,37774667,37774666,1532069878431,buy
ObjectId("5b5187f82c3f9006d8b26859"),1532069878436,XLMBTC,11676135,0.00003865,117,37774667,37774655,1532069878431,buy
ObjectId("5b5187fa2c3f9006d8b2685a"),1532069880051,XLMBTC,11676136,0.0000386,8933,37774669,37774674,1532069880047,sell
ObjectId("5b5187fa2c3f9006d8b2685b"),1532069880052,XLMBTC,11676137,0.00003858,1102,37774663,37774674,1532069880047,sell
ObjectId("5b5187fa2c3f9006d8b2685c"),1532069880052,XLMBTC,11676138,0.00003858,121,37774671,37774674,1532069880047,sell
ObjectId("5b5187fa2c3f9006d8b2685d"),1532069880052,XLMBTC,11676139,0.00003857,1154,37774660,37774674,1532069880047,sell
ObjectId("5b5187fb2c3f9006d8b2685e"),1532069881077,XLMBTC,11676140,0.00003857,1554,37774662,37774679,1532069881074,sell
ObjectId("5b5187fb2c3f9006d8b2685f"),1532069881527,XLMBTC,11676141,0.00003857,2645,37774662,37774680,1532069881524,sell
ObjectId("5b5187fb2c3f9006d8b26860"),1532069881527,XLMBTC,11676142,0.00003856,132,37774128,37774680,1532069881524,sell
ObjectId("5b5187ff2c3f9006d8b26861"),1532069885362,XLMBTC,11676143,0.00003857,3857,37774684,37774696,1532069885357,sell
ObjectId("5b5187ff2c3f9006d8b26862"),1532069885362,XLMBTC,11676144,0.00003857,1586,37774685,37774696,1532069885357,sell
ObjectId("5b5187ff2c3f9006d8b26863"),1532069885362,XLMBTC,11676145,0.00003857,4440,37774686,37774696,1532069885357,sell
ObjectId("5b5187ff2c3f9006d8b26864"),1532069885362,XLMBTC,11676146,0.00003857,1400,37774687,37774696,1532069885357,sell
ObjectId("5b5187ff2c3f9006d8b26865"),1532069885362,XLMBTC,11676147,0.00003857,4240,37774688,37774696,1532069885357,sell
ObjectId("5b5187ff2c3f9006d8b26866"),1532069885362,XLMBTC,11676148,0.00003857,4053,37774689,37774696,1532069885357,sell
ObjectId("5b5188002c3f9006d8b26867"),1532069886285,XLMBTC,11676149,0.00003857,2,37774699,37774696,1532069886281,buy
ObjectId("5b5188012c3f9006d8b26868"),1532069887435,XLMBTC,11676150,0.00003857,1962,37774705,37774696,1532069887431,buy
ObjectId("5b5188022c3f9006d8b26869"),1532069888650,XLMBTC,11676151,0.00003862,1032,37774712,37774692,1532069888646,buy
ObjectId("5b5188032c3f9006d8b2686a"),1532069889303,XLMBTC,11676152,0.00003862,1,37774713,37774692,1532069889299,buy
ObjectId("5b5188042c3f9006d8b2686b"),1532069890141,XLMBTC,11676153,0.00003856,381,37774128,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b2686c"),1532069890141,XLMBTC,11676154,0.00003856,208,37774300,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b2686d"),1532069890141,XLMBTC,11676155,0.00003856,2269,37774338,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b2686e"),1532069890141,XLMBTC,11676156,0.00003856,38,37774384,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b2686f"),1532069890141,XLMBTC,11676157,0.00003856,73,37774678,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b26870"),1532069890141,XLMBTC,11676158,0.00003855,330,37774186,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b26871"),1532069890141,XLMBTC,11676159,0.00003855,700,37774633,37774719,1532069890137,sell
ObjectId("5b5188042c3f9006d8b26872"),1532069890141,XLMBTC,11676160,0.00003854,998,37774558,37774719,1532069890137,sell
ObjectId("5b5188072c3f9006d8b26873"),1532069893160,XLMBTC,11676161,0.00003861,65,37774728,37774722,1532069893157,buy
ObjectId("5b51880b2c3f9006d8b26874"),1532069897086,XLMBTC,11676162,0.00003861,8,37774736,37774722,1532069897083,buy
ObjectId("5b51880b2c3f9006d8b26875"),1532069897086,XLMBTC,11676163,0.00003862,350,37774736,37774692,1532069897083,buy
ObjectId("5b51880b2c3f9006d8b26876"),1532069897086,XLMBTC,11676164,0.00003862,1295,37774736,37774694,1532069897083,buy
ObjectId("5b51880b2c3f9006d8b26877"),1532069897086,XLMBTC,11676165,0.00003862,121,37774736,37774708,1532069897083,buy
ObjectId("5b51880b2c3f9006d8b26878"),1532069897086,XLMBTC,11676166,0.00003862,250,37774736,37774729,1532069897083,buy
ObjectId("5b51880b2c3f9006d8b26879"),1532069897086,XLMBTC,11676167,0.00003864,1526,37774736,37774672,1532069897083,buy
ObjectId("5b51880f2c3f9006d8b2687a"),1532069901200,XLMBTC,11676168,0.00003858,1085,37774724,37774748,1532069901197,sell
ObjectId("5b51880f2c3f9006d8b2687b"),1532069901399,XLMBTC,11676169,0.00003858,138,37774724,37774749,1532069901395,sell
ObjectId("5b51880f2c3f9006d8b2687c"),1532069901409,XLMBTC,11676170,0.00003858,161,37774724,37774750,1532069901406,sell
ObjectId("5b5188102c3f9006d8b2687d"),1532069902100,XLMBTC,11676171,0.00003861,100,37774754,37774752,1532069902097,buy
ObjectId("5b5188122c3f9006d8b2687e"),1532069904000,XLMBTC,11676172,0.00003861,348,37774763,37774752,1532069903996,buy
ObjectId("5b5188162c3f9006d8b2687f"),1532069908804,XLMBTC,11676173,0.00003861,166,37774788,37774752,1532069908801,buy
